,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,Unnamed: 25
964,2016,1,2,6,6,DL,N932DN,2287,10397,ATL,13487,MSP,2215,2212.0,-3.0,0.0,2357,2330.0,-27.0,0.0,0.0,0.0,162.0,138.0,907.0,
965,2016,1,2,6,6,DL,N824DN,2413,14747,SEA,12478,JFK,700,659.0,-1.0,0.0,1515,1456.0,-19.0,0.0,0.0,0.0,315.0,297.0,2422.0,
966,2016,1,2,6,6,DL,N930AT,2534,13487,MSP,12478,JFK,1540,1536.0,-4.0,0.0,1930,1923.0,-7.0,0.0,0.0,0.0,170.0,167.0,1029.0,
967,2016,1,2,6,6,DL,N389DA,2794,11433,DTW,10397,ATL,600,557.0,-3.0,0.0,817,805.0,-12.0,0.0,0.0,0.0,137.0,128.0,594.0,
968,2016,1,2,7,7,DL,N316NB,52,11433,DTW,13487,MSP,834,844.0,10.0,0.0,941,927.0,-14.0,0.0,0.0,0.0,127.0,103.0,528.0,
969,2016,1,2,7,7,DL,N377DA,281,11433,DTW,14747,SEA,840,835.0,-5.0,0.0,1058,1026.0,-32.0,0.0,0.0,0.0,318.0,291.0,1927.0,
970,2016,1,2,7,7,DL,N704X,425,12478,JFK,10397,ATL,1500,1459.0,-1.0,0.0,1746,1718.0,-28.0,0.0,0.0,0.0,166.0,139.0,760.0,
971,2016,1,2,7,7,DL,N668DN,453,12478,JFK,10397,ATL,1100,1127.0,27.0,1.0,1334,1345.0,11.0,0.0,0.0,0.0,154.0,138.0,760.0,
972,2016,1,2,7,7,DL,N589NW,514,10397,ATL,13487,MSP,1205,1201.0,-4.0,0.0,1351,1328.0,-23.0,0.0,0.0,0.0,166.0,147.0,907.0,
973,2016,1,2,7,7,DL,N336NW,630,11433,DTW,10397,ATL,1740,1737.0,-3.0,0.0,1951,1944.0,-7.0,0.0,0.0,0.0,131.0,127.0,594.0,
974,2016,1,2,7,7,DL,N127DL,784,10397,ATL,13487,MSP,835,833.0,-2.0,0.0,1020,955.0,-25.0,0.0,0.0,0.0,165.0,142.0,907.0,
975,2016,1,2,7,7,DL,N923DN,866,10397,ATL,13487,MSP,1350,1348.0,-2.0,0.0,1538,1510.0,-28.0,0.0,0.0,0.0,168.0,142.0,907.0,
976,2016,1,2,7,7,DL,N824DN,902,10397,ATL,11433,DTW,1456,1455.0,-1.0,0.0,1655,1637.0,-18.0,0.0,0.0,0.0,119.0,102.0,594.0,
977,2016,1,2,7,7,DL,N6707A,991,10397,ATL,11433,DTW,1200,1202.0,2.0,0.0,1402,1354.0,-8.0,0.0,0.0,0.0,122.0,112.0,594.0,
978,2016,1,2,7,7,DL,N819DN,1107,10397,ATL,14747,SEA,1920,1921.0,1.0,0.0,2201,2135.0,-26.0,0.0,0.0,0.0,341.0,314.0,2182.0,
979,2016,1,2,7,7,DL,N914DE,1145,10397,ATL,11433,DTW,1620,1619.0,-1.0,0.0,1824,1805.0,-19.0,0.0,0.0,0.0,124.0,106.0,594.0,
980,2016,1,2,7,7,DL,N596NW,1403,10397,ATL,14747,SEA,1350,1345.0,-5.0,0.0,1624,1601.0,-23.0,0.0,0.0,0.0,334.0,316.0,2182.0,
981,2016,1,2,7,7,DL,N925DN,1476,11433,DTW,13487,MSP,1345,1338.0,-7.0,0.0,1444,1421.0,-23.0,0.0,0.0,0.0,119.0,103.0,528.0,
982,2016,1,2,7,7,DL,N375NC,1650,11433,DTW,13487,MSP,705,701.0,-4.0,0.0,821,758.0,-23.0,0.0,0.0,0.0,136.0,117.0,528.0,
983,2016,1,2,7,7,DL,N942DL,1795,10397,ATL,12478,JFK,1745,1744.0,-1.0,0.0,2012,2001.0,-11.0,0.0,0.0,0.0,147.0,137.0,760.0,
984,2016,1,2,7,7,DL,N980DL,1975,13487,MSP,10397,ATL,1125,1119.0,-6.0,0.0,1457,1440.0,-17.0,0.0,0.0,0.0,152.0,141.0,907.0,
985,2016,1,2,7,7,DL,N659DL,2074,10397,ATL,13487,MSP,1735,1738.0,3.0,0.0,1922,1913.0,-9.0,0.0,0.0,0.0,167.0,155.0,907.0,
986,2016,1,2,7,7,DL,N965AT,2205,12478,JFK,13487,MSP,1610,1658.0,48.0,1.0,1833,1857.0,24.0,1.0,0.0,0.0,203.0,179.0,1029.0,
987,2016,1,2,7,7,DL,N989AT,2312,13487,MSP,12478,JFK,1755,1749.0,-6.0,0.0,2147,2127.0,-20.0,0.0,0.0,0.0,172.0,158.0,1029.0,
988,2016,1,2,7,7,DL,N1613B,2418,14747,SEA,10397,ATL,1055,1058.0,3.0,0.0,1837,1815.0,-22.0,0.0,0.0,0.0,282.0,257.0,2182.0,
989,2016,1,2,8,1,DL,N952AT,2205,12478,JFK,13487,MSP,1610,1605.0,-5.0,0.0,1836,1847.0,11.0,0.0,0.0,0.0,206.0,222.0,1029.0,
990,2016,1,2,8,1,DL,N694DL,2283,11433,DTW,10397,ATL,600,557.0,-3.0,0.0,820,750.0,-30.0,0.0,0.0,0.0,140.0,113.0,594.0,
991,2016,1,2,8,1,DL,N929DN,2382,10397,ATL,13487,MSP,1915,1918.0,3.0,0.0,2108,2043.0,-25.0,0.0,0.0,0.0,173.0,145.0,907.0,
992,2016,1,2,8,1,DL,N3754A,2440,14747,SEA,13487,MSP,35,29.0,-6.0,0.0,550,536.0,-14.0,0.0,0.0,0.0,195.0,187.0,1399.0,
993,2016,1,2,8,1,DL,N750AT,2536,13487,MSP,14747,SEA,1933,1932.0,-1.0,0.0,2125,2113.0,-12.0,0.0,0.0,0.0,232.0,221.0,1399.0,
994,2016,1,2,8,1,DL,N930AT,2803,12478,JFK,13487,MSP,810,803.0,-7.0,0.0,1029,943.0,-46.0,0.0,0.0,0.0,199.0,160.0,1029.0,
995,2016,1,2,8,1,DL,N121DE,2842,13487,MSP,10397,ATL,1315,1318.0,3.0,0.0,1649,1639.0,-10.0,0.0,0.0,0.0,154.0,141.0,907.0,
996,2016,1,2,9,2,DL,N940AT,86,13487,MSP,11433,DTW,1353,1351.0,-2.0,0.0,1637,1628.0,-9.0,0.0,0.0,0.0,104.0,97.0,528.0,
997,2016,1,2,9,2,DL,N382DA,281,11433,DTW,14747,SEA,840,841.0,1.0,0.0,1100,1322.0,,,0.0,1.0,320.0,,1927.0,
998,2016,1,2,6,6,DL,N6700,1991,13487,MSP,10397,ATL,525,521.0,-4.0,0.0,853,836.0,-17.0,0.0,0.0,0.0,148.0,135.0,907.0,
999,2016,1,2,6,6,DL,N805DN,2134,14747,SEA,10397,ATL,1450,1445.0,-5.0,0.0,2230,2215.0,-15.0,0.0,0.0,0.0,280.0,270.0,2182.0,
1000,2016,1,2,7,7,DL,N950AT,2817,12478,JFK,11433,DTW,909,904.0,-5.0,0.0,1122,1128.0,6.0,0.0,0.0,0.0,133.0,144.0,509.0,
1001,2016,1,2,8,1,DL,N997AT,86,13487,MSP,11433,DTW,1353,1348.0,-5.0,0.0,1637,1626.0,-11.0,0.0,0.0,0.0,104.0,98.0,528.0,
1002,2016,1,2,8,1,DL,N319NB,420,12478,JFK,10397,ATL,820,824.0,4.0,0.0,1055,1055.0,0.0,0.0,0.0,0.0,155.0,151.0,760.0,
1003,2016,1,2,8,1,DL,N942DL,434,12478,JFK,10397,ATL,610,608.0,-2.0,0.0,850,834.0,-16.0,0.0,0.0,0.0,160.0,146.0,760.0,
1004,2016,1,2,8,1,DL,N814DN,485,12478,JFK,14747,SEA,1615,1641.0,26.0,1.0,1945,1929.0,-16.0,0.0,0.0,0.0,390.0,348.0,2422.0,
1005,2016,1,2,8,1,DL,N384DA,588,14747,SEA,13487,MSP,1135,1148.0,13.0,0.0,1654,1702.0,8.0,0.0,0.0,0.0,199.0,194.0,1399.0,
1006,2016,1,2,8,1,DL,N143DA,652,10397,ATL,13487,MSP,2105,2104.0,-1.0,0.0,2257,2241.0,-16.0,0.0,0.0,0.0,172.0,157.0,907.0,
1007,2016,1,2,8,1,DL,N914DN,784,10397,ATL,13487,MSP,835,841.0,6.0,0.0,1021,1013.0,-8.0,0.0,0.0,0.0,166.0,152.0,907.0,
1008,2016,1,2,8,1,DL,N339NB,840,13487,MSP,11433,DTW,1951,1943.0,-8.0,0.0,2234,2224.0,-10.0,0.0,0.0,0.0,103.0,101.0,528.0,
1009,2016,1,2,8,1,DL,N153DL,888,13487,MSP,10397,ATL,1625,1633.0,8.0,0.0,1956,2003.0,7.0,0.0,0.0,0.0,151.0,150.0,907.0,
1010,2016,1,2,8,1,DL,N915DN,946,11433,DTW,13487,MSP,1735,1759.0,24.0,1.0,1843,1838.0,-5.0,0.0,0.0,0.0,128.0,99.0,528.0,
1011,2016,1,2,8,1,DL,N6714Q,991,10397,ATL,11433,DTW,1200,1156.0,-4.0,0.0,1404,1335.0,-29.0,0.0,0.0,0.0,124.0,99.0,594.0,
1012,2016,1,2,8,1,DL,N826DN,1107,10397,ATL,14747,SEA,1920,1928.0,8.0,0.0,2205,2208.0,3.0,0.0,0.0,0.0,345.0,340.0,2182.0,
1013,2016,1,2,8,1,DL,N3742C,1145,10397,ATL,11433,DTW,1620,1618.0,-2.0,0.0,1824,1754.0,-30.0,0.0,0.0,0.0,124.0,96.0,594.0,
1014,2016,1,2,8,1,DL,N903DA,1231,10397,ATL,11433,DTW,1341,1341.0,0.0,0.0,1542,1525.0,-17.0,0.0,0.0,0.0,121.0,104.0,594.0,
1015,2016,1,2,9,2,DL,N371NB,875,10397,ATL,12478,JFK,1515,1509.0,-6.0,0.0,1744,1722.0,-22.0,0.0,0.0,0.0,149.0,133.0,760.0,
1016,2016,1,2,9,2,DL,N908DA,945,11433,DTW,10397,ATL,1345,1439.0,54.0,1.0,1555,1643.0,48.0,1.0,0.0,0.0,130.0,124.0,594.0,
1017,2016,1,2,9,2,DL,N812DN,987,14747,SEA,11433,DTW,2300,2256.0,-4.0,0.0,615,552.0,-23.0,0.0,0.0,0.0,255.0,236.0,1927.0,
1018,2016,1,2,9,2,DL,N940AT,1096,11433,DTW,13487,MSP,1210,1206.0,-4.0,0.0,1313,1301.0,-12.0,0.0,0.0,0.0,123.0,115.0,528.0,
1019,2016,1,2,9,2,DL,N372DA,1145,10397,ATL,11433,DTW,1620,1620.0,0.0,0.0,1824,1818.0,-6.0,0.0,0.0,0.0,124.0,118.0,594.0,
1020,2016,1,2,9,2,DL,N963DN,1231,10397,ATL,11433,DTW,1341,1401.0,20.0,1.0,1542,1554.0,12.0,0.0,0.0,0.0,121.0,113.0,594.0,
1021,2016,1,2,8,1,DL,N381DN,1397,13487,MSP,14747,SEA,1415,1413.0,-2.0,0.0,1603,1545.0,-18.0,0.0,0.0,0.0,228.0,212.0,1399.0,
1022,2016,1,2,8,1,DL,N718TW,1473,14747,SEA,12478,JFK,1110,1110.0,0.0,0.0,1930,1932.0,2.0,0.0,0.0,0.0,320.0,322.0,2422.0,
1023,2016,1,2,8,1,DL,N822DN,1598,14747,SEA,10397,ATL,620,624.0,4.0,0.0,1401,1347.0,-14.0,0.0,0.0,0.0,281.0,263.0,2182.0,
1024,2016,1,2,8,1,DL,N954DN,1715,11433,DTW,10397,ATL,1015,1007.0,-8.0,0.0,1229,1205.0,-24.0,0.0,0.0,0.0,134.0,118.0,594.0,
1025,2016,1,2,8,1,DL,N547US,1782,11433,DTW,14747,SEA,1505,1510.0,5.0,0.0,1710,1648.0,-22.0,0.0,0.0,0.0,305.0,278.0,1927.0,
1026,2016,1,2,8,1,DL,N849DN,1852,10397,ATL,14747,SEA,1115,1117.0,2.0,0.0,1353,1339.0,-14.0,0.0,0.0,0.0,338.0,322.0,2182.0,
1027,2016,1,2,8,1,DL,N675DL,1991,13487,MSP,10397,ATL,525,523.0,-2.0,0.0,857,838.0,-19.0,0.0,0.0,0.0,152.0,135.0,907.0,
1028,2016,1,2,8,1,DL,N121DE,2074,10397,ATL,13487,MSP,1750,1750.0,0.0,0.0,1940,1919.0,-21.0,0.0,0.0,0.0,170.0,149.0,907.0,
1029,2016,1,2,10,3,DL,N354NW,86,13487,MSP,11433,DTW,1348,1344.0,-4.0,0.0,1632,1612.0,-20.0,0.0,0.0,0.0,104.0,88.0,528.0,
1030,2016,1,2,10,3,DL,N319NB,420,12478,JFK,10397,ATL,820,820.0,0.0,0.0,1055,1032.0,-23.0,0.0,0.0,0.0,155.0,132.0,760.0,
1031,2016,1,2,10,3,DL,N931DL,434,12478,JFK,10397,ATL,610,606.0,-4.0,0.0,850,858.0,8.0,0.0,0.0,0.0,160.0,172.0,760.0,
1032,2016,1,2,10,3,DL,N319NB,478,10397,ATL,12478,JFK,1205,1207.0,2.0,0.0,1424,1402.0,-22.0,0.0,0.0,0.0,139.0,115.0,760.0,
1033,2016,1,2,10,3,DL,N964DN,557,13487,MSP,11433,DTW,625,621.0,-4.0,0.0,912,905.0,-7.0,0.0,0.0,0.0,107.0,104.0,528.0,
1034,2016,1,2,10,3,DL,N385DN,630,11433,DTW,10397,ATL,1740,1746.0,6.0,0.0,1954,1943.0,-11.0,0.0,0.0,0.0,134.0,117.0,594.0,
1035,2016,1,2,10,3,DL,N587NW,784,10397,ATL,13487,MSP,835,840.0,5.0,0.0,1020,1019.0,-1.0,0.0,0.0,0.0,165.0,159.0,907.0,
1036,2016,1,2,10,3,DL,N324NB,840,13487,MSP,11433,DTW,1951,1949.0,-2.0,0.0,2234,2219.0,-15.0,0.0,0.0,0.0,103.0,90.0,528.0,
1037,2016,1,2,10,3,DL,N678DL,902,10397,ATL,11433,DTW,1456,1541.0,45.0,1.0,1655,1735.0,40.0,1.0,0.0,0.0,119.0,114.0,594.0,
1038,2016,1,2,10,3,DL,N940DL,976,10397,ATL,12478,JFK,1000,959.0,-1.0,0.0,1213,1200.0,-13.0,0.0,0.0,0.0,133.0,121.0,760.0,
1039,2016,1,2,10,3,DL,N750AT,1055,11433,DTW,13487,MSP,1958,1956.0,-2.0,0.0,2102,2107.0,5.0,0.0,0.0,0.0,124.0,131.0,528.0,
1040,2016,1,2,10,3,DL,N820DN,1108,13487,MSP,10397,ATL,1500,1515.0,15.0,1.0,1831,1816.0,-15.0,0.0,0.0,0.0,151.0,121.0,907.0,
1041,2016,1,2,10,3,DL,N348NW,1173,13487,MSP,11433,DTW,830,826.0,-4.0,0.0,1114,1100.0,-14.0,0.0,0.0,0.0,104.0,94.0,528.0,
1042,2016,1,2,9,2,DL,N710TW,425,12478,JFK,10397,ATL,1501,1519.0,18.0,1.0,1750,1729.0,-21.0,0.0,0.0,0.0,169.0,130.0,760.0,
1043,2016,1,2,9,2,DL,N955DL,447,12478,JFK,10397,ATL,1715,1715.0,0.0,0.0,2003,1951.0,-12.0,0.0,0.0,0.0,168.0,156.0,760.0,
1044,2016,1,2,9,2,DL,N320US,514,10397,ATL,13487,MSP,1205,1203.0,-2.0,0.0,1353,1336.0,-17.0,0.0,0.0,0.0,168.0,153.0,907.0,
1045,2016,1,2,9,2,DL,N3764D,589,13487,MSP,14747,SEA,910,906.0,-4.0,0.0,1100,1155.0,,,0.0,1.0,230.0,,1399.0,
1046,2016,1,2,9,2,DL,N803DN,629,10397,ATL,11433,DTW,915,913.0,-2.0,0.0,1110,1123.0,13.0,0.0,0.0,0.0,115.0,130.0,594.0,
1047,2016,1,2,9,2,DL,N801DZ,783,13487,MSP,10397,ATL,610,607.0,-3.0,0.0,935,926.0,-9.0,0.0,0.0,0.0,145.0,139.0,907.0,
1048,2016,1,2,9,2,DL,N376NW,838,11433,DTW,10397,ATL,1900,1859.0,-1.0,0.0,2114,2109.0,-5.0,0.0,0.0,0.0,134.0,130.0,594.0,
1049,2016,1,2,9,2,DL,N846DN,1840,13487,MSP,11433,DTW,1759,1800.0,1.0,0.0,2044,2040.0,-4.0,0.0,0.0,0.0,105.0,100.0,528.0,
1050,2016,1,2,9,2,DL,N687DL,1991,13487,MSP,10397,ATL,525,531.0,6.0,0.0,857,852.0,-5.0,0.0,0.0,0.0,152.0,141.0,907.0,
1051,2016,1,2,9,2,DL,N550NW,2074,10397,ATL,13487,MSP,1739,1753.0,14.0,0.0,1928,1920.0,-8.0,0.0,0.0,0.0,169.0,147.0,907.0,
1052,2016,1,2,9,2,DL,N950AT,2205,12478,JFK,13487,MSP,1835,1838.0,3.0,0.0,2059,2023.0,-36.0,0.0,0.0,0.0,204.0,165.0,1029.0,
1053,2016,1,2,9,2,DL,N6714Q,2283,11433,DTW,10397,ATL,600,552.0,-8.0,0.0,820,805.0,-15.0,0.0,0.0,0.0,140.0,133.0,594.0,
1054,2016,1,2,9,2,DL,N932DN,2382,10397,ATL,13487,MSP,1915,2018.0,63.0,1.0,2108,2143.0,35.0,1.0,0.0,0.0,173.0,145.0,907.0,
1055,2016,1,2,9,2,DL,N385DN,2440,14747,SEA,13487,MSP,35,29.0,-6.0,0.0,550,536.0,-14.0,0.0,0.0,0.0,195.0,187.0,1399.0,
1056,2016,1,2,9,2,DL,N901DA,2610,10397,ATL,13487,MSP,730,729.0,-1.0,0.0,914,903.0,-11.0,0.0,0.0,0.0,164.0,154.0,907.0,
1057,2016,1,2,9,2,DL,N995AT,2818,12478,JFK,10397,ATL,1930,1929.0,-1.0,0.0,2211,2153.0,-18.0,0.0,0.0,0.0,161.0,144.0,760.0,
1058,2016,1,2,9,2,DL,N385DN,2834,13487,MSP,14747,SEA,701,659.0,-2.0,0.0,855,1150.0,,,0.0,1.0,234.0,,1399.0,
1059,2016,1,2,10,3,DL,N813DN,2413,14747,SEA,12478,JFK,700,659.0,-1.0,0.0,1515,1458.0,-17.0,0.0,0.0,0.0,315.0,299.0,2422.0,
1060,2016,1,2,10,3,DL,N385DN,2508,14747,SEA,11433,DTW,940,1000.0,20.0,1.0,1655,1653.0,-2.0,0.0,0.0,0.0,255.0,233.0,1927.0,
1061,2016,1,2,10,3,DL,N548US,2794,11433,DTW,10397,ATL,720,715.0,-5.0,0.0,946,929.0,-17.0,0.0,0.0,0.0,146.0,134.0,594.0,
1062,2016,1,2,10,3,DL,N385DN,2834,13487,MSP,14747,SEA,701,716.0,15.0,1.0,855,907.0,12.0,0.0,0.0,0.0,234.0,231.0,1399.0,
1063,2016,1,2,10,3,DL,N588NW,1231,10397,ATL,11433,DTW,1341,1609.0,148.0,1.0,1542,1805.0,143.0,1.0,0.0,0.0,121.0,116.0,594.0,
1064,2016,1,2,10,3,DL,N378DA,1397,13487,MSP,14747,SEA,1415,1411.0,-4.0,0.0,1603,1558.0,-5.0,0.0,0.0,0.0,228.0,227.0,1399.0,
1065,2016,1,2,10,3,DL,N704X,1473,14747,SEA,12478,JFK,1110,1115.0,5.0,0.0,1930,1920.0,-10.0,0.0,0.0,0.0,320.0,305.0,2422.0,
1066,2016,1,2,11,4,DL,N904DA,1231,10397,ATL,11433,DTW,1341,1346.0,5.0,0.0,1542,1541.0,-1.0,0.0,0.0,0.0,121.0,115.0,594.0,
1067,2016,1,2,11,4,DL,N396DA,1397,13487,MSP,14747,SEA,1415,1414.0,-1.0,0.0,1603,1548.0,-15.0,0.0,0.0,0.0,228.0,214.0,1399.0,
1068,2016,1,2,11,4,DL,N718TW,1473,14747,SEA,12478,JFK,1110,1118.0,8.0,0.0,1929,1937.0,8.0,0.0,0.0,0.0,319.0,319.0,2422.0,
1069,2016,1,2,11,4,DL,N813DN,1598,14747,SEA,10397,ATL,620,619.0,-1.0,0.0,1401,1335.0,-26.0,0.0,0.0,0.0,281.0,256.0,2182.0,
1070,2016,1,2,11,4,DL,N315NB,1707,11433,DTW,13487,MSP,834,834.0,0.0,0.0,945,926.0,-19.0,0.0,0.0,0.0,131.0,112.0,528.0,
1071,2016,1,2,11,4,DL,N3736C,1770,14747,SEA,13487,MSP,1530,1537.0,7.0,0.0,2048,2041.0,-7.0,0.0,0.0,0.0,198.0,184.0,1399.0,
1072,2016,1,2,11,4,DL,N826DN,1840,13487,MSP,11433,DTW,1759,1759.0,0.0,0.0,2044,2039.0,-5.0,0.0,0.0,0.0,105.0,100.0,528.0,
1073,2016,1,2,11,4,DL,N973DL,1975,13487,MSP,10397,ATL,1125,1120.0,-5.0,0.0,1458,1423.0,-35.0,0.0,0.0,0.0,153.0,123.0,907.0,
1074,2016,1,2,12,5,DL,N312US,1589,11433,DTW,13487,MSP,830,826.0,-4.0,0.0,946,918.0,-28.0,0.0,0.0,0.0,136.0,112.0,528.0,
1075,2016,1,2,12,5,DL,N377NW,1660,13487,MSP,14747,SEA,2150,2148.0,-2.0,0.0,2340,2344.0,4.0,0.0,0.0,0.0,230.0,236.0,1399.0,
1076,2016,1,2,12,5,DL,N709TW,447,12478,JFK,14747,SEA,700,708.0,8.0,0.0,1025,1019.0,-6.0,0.0,0.0,0.0,385.0,371.0,2422.0,
1077,2016,1,2,12,5,DL,N3747D,479,12478,JFK,10397,ATL,2020,2056.0,36.0,1.0,2308,2315.0,7.0,0.0,0.0,0.0,168.0,139.0,760.0,
1078,2016,1,2,12,5,DL,N3744F,588,14747,SEA,13487,MSP,1135,1134.0,-1.0,0.0,1655,1644.0,-11.0,0.0,0.0,0.0,200.0,190.0,1399.0,
1079,2016,1,2,12,5,DL,N850DN,653,13487,MSP,10397,ATL,1930,1945.0,15.0,1.0,2300,2245.0,-15.0,0.0,0.0,0.0,150.0,120.0,907.0,
1080,2016,1,2,12,5,DL,N850DN,721,10397,ATL,13487,MSP,1645,1645.0,0.0,0.0,1835,1852.0,17.0,1.0,0.0,0.0,170.0,187.0,907.0,
1081,2016,1,2,12,5,DL,N326NB,774,13487,MSP,11433,DTW,2000,1958.0,-2.0,0.0,2244,2235.0,-9.0,0.0,0.0,0.0,104.0,97.0,528.0,
1082,2016,1,2,12,5,DL,N195DN,888,10397,ATL,13487,MSP,1941,2119.0,98.0,1.0,2134,2346.0,132.0,1.0,0.0,0.0,173.0,207.0,907.0,
1083,2016,1,2,12,5,DL,N389DA,955,11433,DTW,14747,SEA,1220,1247.0,27.0,1.0,1439,1501.0,22.0,1.0,0.0,0.0,319.0,314.0,1927.0,
1084,2016,1,2,12,5,DL,N934DL,996,10397,ATL,12478,JFK,1000,1007.0,7.0,0.0,1211,1202.0,-9.0,0.0,0.0,0.0,131.0,115.0,760.0,
1085,2016,1,2,12,5,DL,N924DN,1096,11433,DTW,13487,MSP,1203,1302.0,59.0,1.0,1310,1345.0,35.0,1.0,0.0,0.0,127.0,103.0,528.0,
1086,2016,1,2,12,5,DL,N969DL,1156,10397,ATL,12478,JFK,1740,1739.0,-1.0,0.0,2007,1954.0,-13.0,0.0,0.0,0.0,147.0,135.0,760.0,
1087,2016,1,2,12,5,DL,N945DN,1231,10397,ATL,11433,DTW,1343,1342.0,-1.0,0.0,1545,1611.0,26.0,1.0,0.0,0.0,122.0,149.0,594.0,
1088,2016,1,2,12,5,DL,N381DN,1397,13487,MSP,14747,SEA,1415,1410.0,-5.0,0.0,1600,1605.0,5.0,0.0,0.0,0.0,225.0,235.0,1399.0,
1089,2016,1,2,12,5,DL,N3735D,1453,14747,SEA,13487,MSP,650,643.0,-7.0,0.0,1209,1138.0,-31.0,0.0,0.0,0.0,199.0,175.0,1399.0,
1090,2016,1,2,12,5,DL,N327NB,1476,11433,DTW,13487,MSP,1345,1342.0,-3.0,0.0,1448,1442.0,-6.0,0.0,0.0,0.0,123.0,120.0,528.0,
1091,2016,1,2,13,6,DL,N589NW,1291,14747,SEA,10397,ATL,839,842.0,3.0,0.0,1622,1559.0,-23.0,0.0,0.0,0.0,283.0,257.0,2182.0,
1092,2016,1,2,4,4,DL,N826DN,2413,14747,SEA,12478,JFK,700,659.0,-1.0,0.0,1515,1504.0,-11.0,0.0,0.0,0.0,315.0,305.0,2422.0,
1093,2016,1,2,11,4,DL,N845MH,2005,10397,ATL,11433,DTW,725,725.0,0.0,0.0,922,927.0,5.0,0.0,0.0,0.0,117.0,122.0,594.0,
1094,2016,1,2,11,4,DL,N824DN,2134,14747,SEA,10397,ATL,1450,1621.0,91.0,1.0,2232,2332.0,60.0,1.0,0.0,0.0,282.0,251.0,2182.0,
1095,2016,1,2,11,4,DL,N3735D,2221,13487,MSP,14747,SEA,1130,1127.0,-3.0,0.0,1322,1313.0,-9.0,0.0,0.0,0.0,232.0,226.0,1399.0,
1096,2016,1,2,11,4,DL,N138DL,2287,10397,ATL,13487,MSP,2215,2227.0,12.0,0.0,2357,2358.0,1.0,0.0,0.0,0.0,162.0,151.0,907.0,
1097,2016,1,2,11,4,DL,N342NW,2393,10397,ATL,11433,DTW,1915,1913.0,-2.0,0.0,2115,2105.0,-10.0,0.0,0.0,0.0,120.0,112.0,594.0,
1098,2016,1,2,11,4,DL,N815DN,2448,11433,DTW,10397,ATL,1205,1203.0,-2.0,0.0,1417,1358.0,-19.0,0.0,0.0,0.0,132.0,115.0,594.0,
1099,2016,1,2,11,4,DL,N912DN,2610,10397,ATL,13487,MSP,730,728.0,-2.0,0.0,914,907.0,-7.0,0.0,0.0,0.0,164.0,159.0,907.0,
1100,2016,1,2,11,4,DL,N969AT,2818,12478,JFK,10397,ATL,1930,1926.0,-4.0,0.0,2211,2206.0,-5.0,0.0,0.0,0.0,161.0,160.0,760.0,
1101,2016,1,2,12,5,DL,N901DA,86,13487,MSP,11433,DTW,1355,1353.0,-2.0,0.0,1640,1623.0,-17.0,0.0,0.0,0.0,105.0,90.0,528.0,
1102,2016,1,2,12,5,DL,N945DN,354,11433,DTW,10397,ATL,1630,1706.0,36.0,1.0,1847,1915.0,28.0,1.0,0.0,0.0,137.0,129.0,594.0,
1103,2016,1,2,12,5,DL,N394DA,2514,10397,ATL,11433,DTW,2053,2052.0,-1.0,0.0,2252,2247.0,-5.0,0.0,0.0,0.0,119.0,115.0,594.0,
1104,2016,1,2,12,5,DL,N687DL,2794,11433,DTW,10397,ATL,710,709.0,-1.0,0.0,940,916.0,-24.0,0.0,0.0,0.0,150.0,127.0,594.0,
1105,2016,1,2,12,5,DL,N3757D,2834,13487,MSP,14747,SEA,659,655.0,-4.0,0.0,854,902.0,8.0,0.0,0.0,0.0,235.0,247.0,1399.0,
1106,2016,1,2,12,5,DL,N376DA,1768,14747,SEA,13487,MSP,815,807.0,-8.0,0.0,1336,1314.0,-22.0,0.0,0.0,0.0,201.0,187.0,1399.0,
1107,2016,1,2,12,5,DL,N816NW,1852,10397,ATL,14747,SEA,1050,1053.0,3.0,0.0,1327,1342.0,15.0,1.0,0.0,0.0,337.0,349.0,2182.0,
1108,2016,1,2,12,5,DL,N322NB,1987,10397,ATL,12478,JFK,1515,1514.0,-1.0,0.0,1745,1723.0,-22.0,0.0,0.0,0.0,150.0,129.0,760.0,
1109,2016,1,2,12,5,DL,N982AT,2032,13487,MSP,12478,JFK,656,652.0,-4.0,0.0,1045,1014.0,-31.0,0.0,0.0,0.0,169.0,142.0,1029.0,
1110,2016,1,2,12,5,DL,N924AT,2088,12478,JFK,13487,MSP,1825,1833.0,8.0,0.0,2050,2043.0,-7.0,0.0,0.0,0.0,205.0,190.0,1029.0,
1111,2016,1,2,12,5,DL,N623DL,2180,10397,ATL,13487,MSP,1459,1458.0,-1.0,0.0,1649,1651.0,2.0,0.0,0.0,0.0,170.0,173.0,907.0,
1112,2016,1,2,12,5,DL,N688DL,2283,11433,DTW,10397,ATL,600,559.0,-1.0,0.0,824,805.0,-19.0,0.0,0.0,0.0,144.0,126.0,594.0,
